image_id	poem
img_86041	送子军中饮，家书醉里题。
img_86042	渐近燕山。回首乡关归路难。
img_86043	那堪旅馆经残腊，只把空书寄故乡。
img_86044	烽火平安夜，归梦到家山。
img_86045	试问乡关何处是，水云浩荡迷南北。
img_86046	凭高远望，见家乡只在白云深处。
img_86047	汉月垂乡泪，胡沙费马蹄。
img_86048	他乡逢七夕，旅馆益羁愁。
img_86049	关山四面绝，故乡几千里。
img_86050	重到故乡交旧少，凄凉。却恐它乡胜故乡。
img_86051	楚乡飞鸟没，独与碧云还。
img_86052	寒眼乱空阔，客意不胜秋。
img_86053	百结愁肠郁不开，此生惆怅异乡来。
img_86054	四海十年兵不解，胡尘直到江城。
img_86055	已知泉路近，欲别故乡难。
img_86056	上有流思人，怀旧望归客。
img_86057	角声吹彻小梅花。夜长人忆家。
img_86058	日落君山云气，春到沅湘草木，远思渺难收。
img_86059	还将两行泪，遥寄海西头。
img_86060	思家步月清宵立，忆弟看云白日眠。
img_86061	不见穿针妇，空怀故国楼。
img_86062	万里乡为梦，三边月作愁。
img_86063	万里归船弄长笛，此心吾与白鸥盟。
img_86064	远梦归侵晓，家书到隔年。
img_86065	天涯倦客，山中归路，望断故园心眼。
img_86066	行多有病住无粮，万里还乡未到乡。
img_86067	更被夕阳江岸上，断肠烟柳一丝丝。
img_86068	天涯失乡路，江外老华发。
img_86069	回首故山千里外，别离心绪向谁言？
img_86070	楚水巴山江雨多，巴人能唱本乡歌。
img_86071	满衣血泪与尘埃，乱后还乡亦可哀。
img_86072	画图恰似归家梦，千里河山寸许长。
img_86073	剑花寒，夜坐归心壮，又是他乡。
img_86074	一身虏云外，万里胡天西。
img_86075	念归林叶换，愁坐露华生。
img_86076	如今白首乡心尽，万里归程在梦中。
img_86077	九月九日眺山川，归心归望积风烟。
img_86078	故乡遥，何日去。家住吴门，久作长安旅。
img_86079	何事吟余忽惆怅，村桥原树似吾乡。
img_86080	此地动归念，长年悲倦游。
img_86081	江水三千里，家书十五行。
img_86082	男儿少为客，不辨是他乡。
img_86083	蝴蝶不传千里梦，子规叫断三更月。
img_86084	阶下青苔与红树，雨中寥落月中愁。
img_86085	明眸皓齿谁复见，只有丹青余泪痕。
img_86086	夜闻归雁生乡思，病入新年感物华。
img_86087	无端更渡桑干水，却望并州是故乡。
img_86088	心逐南云逝，形随北雁来。
img_86089	望阙云遮眼，思乡雨滴心。
img_86090	停船暂借问，或恐是同乡。
img_86091	衣懒换，酒难赊。可怜此夕看梅花。
img_86092	同心而离居，忧伤以终老。
img_86093	撩乱边愁听不尽，高高秋月照长城。
img_86094	若为化得身千亿，散上峰头望故乡。
img_86095	一为迁客去长沙，西望长安不见家。
img_86096	独有宦游人，偏惊物候新。
img_86097	复恐匆匆说不尽，行人临发又开封。
img_86098	不知何岁月，得与尔同归？
img_86099	悲歌可以当泣，远望可以当归。
img_86100	此身如传舍，何处是吾乡。
img_86101	遥知未眠月，乡思在渔歌。
img_86102	客从远方来，遗我双鲤鱼。
img_86103	岭外音书断，经冬复历春。
img_86104	胡马依北风，越鸟巢南枝。
img_86105	晨起动征铎，客行悲故乡。
img_86106	何处是归程？长亭连短亭。
img_86107	乡书何处达？归雁洛阳边。
img_86108	清明又近也，却天涯为客。
img_86109	雨窗和泪摇湘管。意长笺短。
img_86110	丛菊两开他日泪，孤舟一系故园心。
img_86111	行坐深闺里。懒更妆梳，自知新来憔悴。
img_86112	君行逾十年，孤妾常独栖。
img_86113	孤眠鸾帐里，枉劳魂梦，夜夜飞扬。
img_86114	伫立伤神。无奈轻寒著摸人。
img_86115	留连光景惜朱颜，黄昏独倚阑。
img_86116	不系雕鞍门前柳，玉容寂寞见花羞，冷风儿吹雨黄昏后。
img_86117	云淡风高叶乱飞，小庭寒雨绿苔微，深闺人静掩屏帷。
img_86118	睡里消魂无说处。觉来惆怅消魂误。
img_86119	斜月照帘帷，忆君和梦稀。
img_86120	芳草句，碧云辞，低徊闲自思。
img_86121	困花压蕊丝丝雨，不堪只共愁人语。
img_86122	愿随孤月影，流照伏波营。
img_86123	好梦欲成还又觉，绿窗但觉莺啼晓。
img_86124	新啼痕压旧啼痕，断肠人忆断肠人。
img_86125	满地黄花堆积。憔悴损，如今有谁堪摘？
img_86126	回廊四合掩寂寞，碧鹦鹉对红蔷薇。
img_86127	惟有楼前流水，应念我终日凝眸。
img_86128	君怀良不开，贱妾当何依。
img_86129	妾身独自眠，月圆人未圆。
img_86130	玉楼天半起笙歌，风送宫嫔笑语和。
img_86131	关山别荡子，风月守空闺。
img_86132	十二楼中尽晓妆，望仙楼上望君王。
img_86133	薄幸郎君何日到，想自当初，莫要相逢好。
img_86134	寂寂花时闭院门，美人相并立琼轩。
img_86135	何日平胡虏，良人罢远征。
img_86136	故园今夕是元宵，独向蛮村坐寂寥。
img_86137	欲笺心事，独语斜阑。
img_86138	江村独归处，寂寞养残生。
img_86139	南去北来徒自老，故人稀。
img_86140	斜阳独倚西楼。遥山恰对帘钩。
img_86141	病骨支离纱帽宽，孤臣万里客江干。
img_86142	聚散匆匆，云边孤雁，水上浮萍。
img_86143	寒鸦飞数点，流水绕孤村。
img_86144	等闲老去年华促。只有江梅伴幽独。
img_86145	为有云屏无限娇，凤城寒尽怕春宵。
img_86146	形影忽不见，翩翩伤我心。
img_86147	寂寞离亭掩，江山此夜寒。
img_86148	无言独上西楼，月如钩。
img_86149	独行独坐，独唱独酬还独卧。
img_86150	酒意诗情谁与共？泪融残粉花钿重。
img_86151	余拏一小舟，拥毳衣炉火，独往湖心亭看雪。
img_86152	睡起莞然成独笑，数声渔笛在沧浪。
img_86153	独敲初夜磬，闲倚一枝藤。
img_86154	水墨画疏窗，孤影淡潇湘。
img_86155	独上小搂春欲暮，愁望玉关芳草路。
img_86156	只应守寂寞，还掩故园扉。
img_86157	远去不逢青海马，力穷难拔蜀山蛇。
img_86158	以我独沉久，愧君相见频。
img_86159	茕茕孑立，形影相吊。
img_86160	万里乘云去复来，只身东海挟春雷。
img_86161	大堤欲上谁相伴，马踏春泥半是花。
img_86162	斜髻娇娥夜卧迟，梨花风静鸟栖枝。
img_86163	残灯明灭枕头欹，谙尽孤眠滋味。
img_86164	教人无处寄相思，落花芳草过前期，没人知。
img_86165	惜恐镜中春。不如花草新。
img_86166	玉楼深锁薄情种。清夜悠悠谁共。
img_86167	桃花洞，瑶台梦，一片春愁谁与共？
img_86168	黄昏独倚朱阑。西南新月眉弯。
img_86169	花前失却游春侣，独自寻芳。
img_86170	幽人归独卧，滞虑洗孤清。
img_86171	紫塞门孤，金河月冷，恨谁诉？
img_86172	河边独自看星宿，夜织天丝难接续。
img_86173	独立雕栏，谁怜枉度华年。
img_86174	音尘远，楚天危楼独倚。
img_86175	提笼忘采叶，昨夜梦渔阳。
img_86176	独眠林下梦魂好，回首人间忧患长。
img_86177	何处它年寄此生，山中江上总关情。
img_86178	谁怜散髻吹笙，天涯芳草关情。
img_86179	知君独坐青轩下，此时结念同所怀。
img_86180	一身犹在，乱山深处，寂寞溪桥畔。
img_86181	一觞虽独尽，杯尽壶自倾。
img_86182	顽老情怀，都无欢事，良宵爱幽独。
img_86183	同来不得同归去，故国逢春一寂寥！
img_86184	秋江带雨，寒沙萦水，人瞰画阁愁独。
img_86185	春梦醒来么？对春帆细雨，独自吟哦。
img_86186	机中锦字论长恨，楼上花枝笑独眠。
img_86187	永丰西角荒园里，尽日无人属阿谁。
img_86188	独自立瑶阶，透寒金缕鞋。
img_86189	几度白衣虚令节，致疑黄菊是孤芳。
img_86190	满川风雨独凭栏，绾结湘娥十二鬟。
img_86191	此意有谁知，恨与孤鸿远。
img_86192	山驿凄凉，灯昏人独寝。
img_86193	夜喧山门店，独宿不安席。
img_86194	筹边独坐，岂欲登览快双眸。
img_86195	璇室群酣夜，璜溪独钓时。
img_86196	苜蓿阑干满上林，西风残秣独沉吟。
img_86197	贾传自怜多感慨，东门何意泥孤虚。
img_86198	怜夜冷孀娥，相伴孤照。
img_86199	孤兔凄凉照水，晓风起银河西转。
img_86200	忆共人人睡魂蝶乱，梦鸾孤。
img_86201	谁念文园病客？夜色沉沉，独抱一天岑寂。
img_86202	眺听良多感，徙倚独沾襟。
img_86203	疲马山中愁日晚，孤舟江上畏春寒。
img_86204	想边鸿孤唳，砌蛩私语。
img_86205	高斋今夜雨，独卧武昌城。
img_86206	那堪好风景，独上洛阳桥。
img_86207	甚独抱清高，顿成凄楚。
img_86208	倦游京洛风尘，夜来病酒无人问。
img_86209	有客踌躇，古庭空自吊孤影。
img_86210	野桥古梅独卧寒屋角，疏影横斜暗上书窗敲。
img_86211	家山何在，雪后园林，水边楼阁。
img_86212	翠钿晓寒轻，独倚秋千无力。
img_86213	强整绣衾，独掩朱扉，枕簟为谁铺设。
img_86214	弥伤孤舟夜，远结万里心。
img_86215	黄鹂啭处谁同听，白菊开时且剩过。
img_86216	遥想独游佳味少，无方骓马但鸣嘶。
img_86217	绝顶茅庵里，老衲正孤吟。
img_86218	遥忆独眠人，早寒惊梦频。
img_86219	访戴归来，寻梅懒去，独钓无聊。
img_86220	半壁横江矗起，一舟载雨孤行。
img_86221	午枕梦初残，高楼上，独凭阑干。
img_86222	倚篷窗无寐，引杯孤酌。
img_86223	虚牖传寒柝，孤灯照绝编。
img_86224	独倚危栏，神游无际，天地犹嫌隘。
img_86225	谁怜旅愁荏苒。谩长门夜悄，锦筝弹怨。
img_86226	客里相逢，篱角黄昏，无言自倚修竹。
img_86227	清愁满眼共谁论。却应台下草，不解忆王孙。
img_86228	独自下层楼，楼下蛩声怨。
img_86229	涕零雨面毁形颜，谁能怀忧独不叹。
img_86230	有个娇娆如玉，夜夜绣屏孤宿，闲抱琵琶寻旧曲，远山眉黛绿。
img_86231	朝来入庭树，孤客最先闻。
img_86232	空园白露滴，孤壁野僧邻。
img_86233	伤情燕足留红线，恼人鸾影闲团扇。
img_86234	绕遍回廊还独坐。月笼云暗重门锁。
img_86235	独舞纷如雪，孤飞暧似云。
img_86236	去来江口守空船，绕船月明江水寒。
img_86237	最无端处，总把良宵，只恁孤眠却。
img_86238	更深人去寂静，但照壁孤灯相映。
img_86239	待到黄昏月上时，依旧柔肠断。
img_86240	月既不解饮，影徒随我身。
img_86241	客心已百念，孤游重千里。
img_86242	独自上层楼，楼外青山远。
img_86243	独夜忆秦关，听钟未眠客。
img_86244	那里是清江江上村，香闺里冷落谁瞅问？好一个憔悴的凭栏人。
img_86245	徐郎老，恨断肠声在，离镜孤鸾。
img_86246	今日独来香径里，更无人迹有苔钱。
img_86247	空自觉围羞带减，影怯灯孤。
img_86248	独睡起来情悄悄，寄愁何处好。
img_86249	独抱影儿眠，背看灯花落。
img_86250	义胆包天，忠肝盖地，四海无人识。
img_86251	今年游寓独游秦，愁思看春不当春。
img_86252	曲港跳鱼，圆荷泻露，寂寞无人见。
img_86253	残灯孤枕梦，轻浪五更风。
img_86254	故山知好在，孤客自悲凉。
img_86255	低头独长叹，此叹无人喻。
img_86256	晚来天，空悄然，孤眠，枕檀云髻偏。
img_86257	雨中禁火空斋冷，江上流莺独坐听。
img_86258	白兔捣药秋复春，嫦娥孤栖与谁邻？
img_86259	人道山长山又断。萧萧微雨闻孤馆。
img_86260	重阳独酌杯中酒，抱病起登江上台。
img_86261	杨柳风柔，海棠月淡，独自倚阑时。
img_86262	雨过月华生，冷彻鸳鸯浦。
img_86263	当时相候赤栏桥，今日独寻黄叶路。
img_86264	泪眼倚楼频独语。双燕飞来，陌上相逢否？
img_86265	断无蜂蝶慕幽香，红衣脱尽芳心苦。
img_86266	寂寂竟何待，朝朝空自归。
img_86267	独行潭底影，数息树边身。
img_86268	惊回千里梦，已三更。起来独自绕阶行。
img_86269	佳人独立相思苦。薄袖欺寒脩竹暮。
img_86270	写不成书，只寄得相思一点。
img_86271	无聊成独卧，弹指韶光过。
img_86272	扣舷独啸，不知今夕何夕。
img_86273	谁怜一片影，相失万重云？
img_86274	脱衣换得商山酒，笑把离骚独自倾。
img_86275	小雨湿黄昏。重午佳辰独掩门。
img_86276	卢家少妇郁金堂，海燕双栖玳瑁梁。
img_86277	知音少，弦断有谁听。
img_86278	时见幽人独往来，缥缈孤鸿影。
img_86279	轻解罗裳，独上兰舟。
img_86280	对酒卷帘邀明月，风露透窗纱。
img_86281	星稀河影转，霜重月华孤。
img_86282	独出前门望野田，月明荞麦花如雪。
img_86283	我歌月徘徊，我舞影零乱。
img_86284	待浮花浪蕊都尽，伴君幽独。
img_86285	半生已分孤眠过，山枕檀痕涴。
img_86286	荷笠带斜阳，青山独归远。
img_86287	雨暗残灯棋散后，酒醒孤枕雁来初。
img_86288	千里江山寒色远，芦花深处泊孤舟，笛在月明楼。
img_86289	离人心上秋。
img_86290	细草微风岸，危樯独夜舟。
img_86291	夜中不能寐，起坐弹鸣琴。
img_86292	梧桐半死清霜后，头白鸳鸯失伴飞。
img_86293	淮南皓月冷千山，冥冥归去无人管。
img_86294	红楼隔雨相望冷，珠箔飘灯独自归。
img_86295	亲朋无一字，老病有孤舟。
img_86296	鸿雁在云鱼在水。惆怅此情难寄。
img_86297	我行殊未已，何日复归来。
img_86298	片云天共远，永夜月同孤。
img_86299	寒雨连江夜入吴，平明送客楚山孤。
img_86300	花开不并百花丛，独立疏篱趣未穷。
img_86301	独上江楼思渺然，月光如水水如天。
img_86302	野径云俱黑，江船火独明。
img_86303	僵卧孤村不自哀，尚思为国戍轮台。
img_86304	明月楼高休独倚。酒入愁肠，化作相思泪。
img_86305	众鸟高飞尽，孤云独去闲。
img_86306	飘飘何所似，天地一沙鸥。
img_86307	杨花榆荚无才思，惟解漫天作雪飞。
img_86308	独坐幽篁里，弹琴复长啸。
img_86309	世事茫茫难自料，春愁黯黯独成眠。
img_86310	万里悲秋常作客，百年多病独登台。
img_86311	冠盖满京华，斯人独憔悴。
img_86312	孤灯不明思欲绝，卷帷望月空长叹。
img_86313	一寸柔肠情几许？薄衾孤枕，梦回人静，彻晓潇潇雨。
img_86314	相看两不厌，只有敬亭山。
img_86315	中秋谁与共孤光。把盏凄然北望。
img_86316	梦里不知身是客，一晌贪欢。
img_86317	乱山残雪夜，孤烛异乡人。
img_86318	今宵绝胜无人共，卧看星河尽意明。
img_86319	人去空流水，花飞半掩门。
img_86320	玉勒雕鞍游冶处，楼高不见章台路。
img_86321	瘦影自临春水照，卿须怜我我怜卿。
img_86322	渺万里层云，千山暮雪，只影向谁去？
img_86323	行尽江南，不与离人遇。
img_86324	无端嫁得金龟婿，辜负香衾事早朝。
img_86325	梳洗罢，独倚望江楼。
img_86326	寂寞深闺，柔肠一寸愁千缕。
img_86327	小轩独坐相思处，情绪好无聊。
img_86328	鱼书经岁绝，烛泪流残月。
img_86329	一往情深深几许？深山夕照深秋雨。
img_86330	百草千花寒食路，香车系在谁家树。
img_86331	风也萧萧，雨也萧萧，瘦尽灯花又一宵。
img_86332	春风不相识，何事入罗帏。
img_86333	夜深风竹敲秋韵。万叶千声皆是恨。
img_86334	贱妾茕茕守空房，忧来思君不敢忘，不觉泪下沾衣裳。
img_86335	影孤怜夜永。永夜怜孤影。
img_86336	冰簟银床梦不成，碧天如水夜云轻。
img_86337	却下水晶帘，玲珑望秋月。
img_86338	早知潮有信，嫁与弄潮儿。
img_86339	孤舟蓑笠翁，独钓寒江雪。
img_86340	揉蓝衫子杏黄裙，独倚玉阑无语点檀唇。
img_86341	妾身悔作商人妇，妾命当逢薄幸夫。
img_86342	纱窗日落渐黄昏，金屋无人见泪痕。
img_86343	东风恶，欢情薄。
img_86344	茕茕白兔，东走西顾。
img_86345	含情欲说宫中事，鹦鹉前头不敢言。
img_86346	今夜鄜州月，闺中只独看。
img_86347	春来秋去相思在，秋去春来信息稀。
img_86348	君若清路尘，妾若浊水泥
img_86349	白头宫女在，闲坐说玄宗。
img_86350	闺中少妇不知愁，春日凝妆上翠楼。
img_86351	别后不知君远近。触目凄凉多少闷。
img_86352	当君怀归日，是妾断肠时。
img_86353	衣不如新，人不如故。
img_86354	过尽千帆皆不是，斜晖脉脉水悠悠。
img_86355	红颜未老恩先断，斜倚薰笼坐到明。
img_86356	细雨梦回鸡塞远，小楼吹彻玉笙寒。
img_86357	天阶夜色凉如水，卧看牵牛织女星。
img_86358	柳庭风静人眠昼，昼眠人静风庭柳。
img_86359	寻寻觅觅，冷冷清清，凄凄惨惨戚戚。
img_86360	赏心乐事共谁论？花下销魂，月下销魂。
img_86361	庭院深深深几许，杨柳堆烟，帘幕无重数。
img_86362	人归落雁后，思发在花前。
img_86363	长江悲已滞，万里念将归。
img_86364	入春才七日，离家已二年。
img_86365	何日归家洗客袍？银字笙调，心字香烧。
img_86366	十年无梦得还家，独立青峰野水涯。
img_86367	忽见陌头杨柳色，悔教夫婿觅封侯。
img_86368	烽火连三月，家书抵万金。
img_86369	马上相逢无纸笔，凭君传语报平安。
img_86370	书卷多情似故人，晨昏忧乐每相亲。
img_86371	故园东望路漫漫，双袖龙钟泪不干。
img_86372	西北望乡何处是，东南见月几回圆。
img_86373	长风几万里，吹度玉门关。
img_86374	洛阳城里春光好，洛阳才子他乡老。
img_86375	仍怜故乡水，万里送行舟。
img_86376	独在异乡为异客，每逢佳节倍思亲。
img_86377	不知何处吹芦管，一夜征人尽望乡。
img_86378	寂寞空庭春欲晚，梨花满地不开门。
img_86379	洛阳城里见秋风，欲作家书意万重。
img_86380	羁鸟恋旧林，池鱼思故渊。
img_86381	故国三千里，深宫二十年。
img_86382	日暮乡关何处是？烟波江上使人愁。
img_86383	素衣莫起风尘叹，犹及清明可到家。
img_86384	此夜曲中闻折柳，何人不起故园情。
img_86385	巴山楚水凄凉地，二十三年弃置身。
img_86386	共看明月应垂泪，一夜乡心五处同。
img_86387	一年将尽夜，万里未归人。
img_86388	君自故乡来，应知故乡事。
img_86389	浊酒一杯家万里，燕然未勒归无计。
img_86390	一叫一回肠一断，三春三月忆三巴。
img_86391	唯有门前镜湖水，春风不改旧时波。
img_86392	举杯邀明月，对影成三人。
img_86393	风一更，雪一更，聒碎乡心梦不成，故园无此声。
img_86394	但愿人长久，千里共婵娟。
img_86395	今夜月明人尽望，不知秋思落谁家。
img_86396	谁家玉笛暗飞声，散入春风满洛城。
img_86397	近乡情更怯，不敢问来人。
img_86398	落叶他乡树，寒灯独夜人。
img_86399	春风又绿江南岸，明月何时照我还？
img_86400	白日放歌须纵酒，青春作伴好还乡。
img_86401	故乡今夜思千里，霜鬓明朝又一年。
img_86402	海上生明月，天涯共此时。
img_86403	苟利国家生死以，岂因祸福避趋之。
img_86404	平生不解藏人善，到处逢人说项斯。
img_86405	同心一人去，坐觉长安空。
img_86406	少小离家老大回，乡音无改鬓毛衰。
img_86407	白首相知犹按剑，朱门先达笑弹冠。
img_86408	过眼年华，动人幽意，相逢几番春换。
img_86409	春风得意马蹄疾，一日看尽长安花。
img_86410	无为在歧路，儿女共沾巾。
img_86411	今夕复何夕，共此灯烛光。
img_86412	忽忆故人今总老。贪梦好。茫然忘了邯郸道。
img_86413	托身白刃里，杀人红尘中。
img_86414	西窗下，风摇翠竹，疑是故人来。
img_86415	开轩面场圃，把酒话桑麻。
img_86416	故人江海别，几度隔山川。
img_86417	四海皆兄弟，谁为行路人。
img_86418	君不见管鲍贫时交，此道今人弃如土。
img_86419	何日功成名遂了，还乡，醉笑陪公三万场。
img_86420	不才明主弃，多病故人疏。
img_86421	相逢意气为君饮，系马高楼垂柳边。
img_86422	恰如灯下，故人万里，归来对影。
img_86423	故人入我梦，明我长相忆。
img_86424	唯愿当歌对酒时，月光长照金樽里。
img_86425	我今因病魂颠倒，唯梦闲人不梦君。
img_86426	正是江南好风景，落花时节又逢君。
img_86427	花径不曾缘客扫，蓬门今始为君开。
img_86428	我寄愁心与明月，随君直到夜郎西。
img_86429	我醉欲眠卿且去，明朝有意抱琴来。
img_86430	海内存知己，天涯若比邻。
img_86431	嫦娥应悔偷灵药，碧海青天夜夜心。
img_86432	岂曰无衣？与子同袍。
img_86433	露从今夜白，月是故乡明。
img_86434	世人结交须黄金，黄金不多交不深。
img_86435	浮云一别后，流水十年间。
img_86436	一生大笑能几回，斗酒相逢须醉倒。
img_86437	试问岭南应不好，却道此心安处是吾乡。
img_86438	别来春半，触目柔肠断。
img_86439	山回路转不见君，雪上空留马行处。
img_86440	惨惨柴门风雪夜，此时有子不如无。
img_86441	孤帆远影碧空尽，唯见长江天际流。
img_86442	江南无所有，聊赠一枝春。
img_86443	蜡烛有心还惜别，替人垂泪到天明。
img_86444	昔时人已没，今日水犹寒。
img_86445	悲莫悲生离别，乐莫乐新相识，儿女古今情。
img_86446	为谁醉倒为谁醒，到今犹恨轻离别。
img_86447	一向年光有限身，等闲离别易销魂，酒筵歌席莫辞频。
img_86448	杨花落尽子规啼，闻道龙标过五溪。
img_86449	明月不谙离恨苦。斜光到晓穿朱户。
img_86450	浩荡离愁白日斜，吟鞭东指即天涯。
img_86451	洛阳亲友如相问，一片冰心在玉壶。
img_86452	花似伊。柳似伊。花柳青春人别离。
img_86453	老来情味减，对别酒，怯流年。
img_86454	一别如斯，落尽梨花月又西。
img_86455	同是天涯沦落人，相逢何必曾相识！
img_86456	梧桐叶上三更雨，叶叶声声是别离。
img_86457	春未绿，鬓先丝。人间别久不成悲。
img_86458	丈夫非无泪，不洒离别间。
img_86459	春草明年绿，王孙归不归？
img_86460	今宵酒醒何处？杨柳岸，晓风残月。
img_86461	浮云游子意，落日故人情。
img_86462	日暮酒醒人已远，满天风雨下西楼。
img_86463	感时花溅泪，恨别鸟惊心。
img_86464	功名万里外，心事一杯中。
img_86465	恨君不似江楼月，南北东西，南北东西，只有相随无别离。
img_86466	人生不相见，动如参与商。
img_86467	执手相看泪眼，竟无语凝噎。
img_86468	相逢一醉是前缘，风雨散飘然何处。
img_86469	离别家乡岁月多，近来人事半消磨。
img_86470	一别都门三改火，天涯踏尽红尘。
img_86471	故人西辞黄鹤楼，烟花三月下扬州。
img_86472	昔去雪如花，今来花似雪。
img_86473	衰兰送客咸阳道，天若有情天亦老。
img_86474	相见时难别亦难，东风无力百花残。
img_86475	挥手自兹去，萧萧班马鸣。
img_86476	若教眼底无离恨，不信人间有白头。
img_86477	独自莫凭栏，无限江山，别时容易见时难。
img_86478	数人世相逢，百年欢笑，能得几回又。
img_86479	月有盈亏花有开谢，想人生最苦离别。
img_86480	仰天大笑出门去，我辈岂是蓬蒿人。
img_86481	相思了无益，悔当初相见。
img_86482	莫愁前路无知己，天下谁人不识君。
img_86483	此情无计可消除，才下眉头，却上心头。
img_86484	春心莫共花争发，一寸相思一寸灰！
img_86485	谁念西风独自凉，萧萧黄叶闭疏窗，沉思往事立残阳。
img_86486	云中谁寄锦书来，雁字回时，月满西楼。
img_86487	劝君更尽一杯酒，西出阳关无故人。
img_86488	兰有秀兮菊有芳，怀佳人兮不能忘。
img_86489	去年花里逢君别，今日花开已一年。
img_86490	春蚕到死丝方尽，蜡炬成灰泪始干。
img_86491	羡青山有思，白鹤忘机。
img_86492	渐行渐远渐无书，水阔鱼沉何处问。
img_86493	衣带渐宽终不悔，为伊消得人憔悴。
img_86494	人言落日是天涯，望极天涯不见家。
img_86495	思君如满月，夜夜减清辉。
img_86496	青山一道同云雨，明月何曾是两乡。
img_86497	桃李春风一杯酒，江湖夜雨十年灯。
img_86498	晓看天色暮看云，行也思君，坐也思君。
img_86499	花自飘零水自流。一种相思，两处闲愁。
img_86500	悲怀感物来，泣涕应情陨。
img_86501	床空委清尘，室虚来悲风。
img_86502	流芳未及歇，遗挂犹在壁。
img_86503	之子归穷泉，重壤永幽隔。
img_86504	我自中宵成转侧，忍听湘弦重理。
img_86505	故人在其下，尘土相豗蹴。
img_86506	尊前故人如在，想念我最关情。
img_86507	前年伐月支，城上没全师。
img_86508	我有所念人，隔在远远乡。
img_86509	伤心千里江南，怨曲重招，断魂在否？
img_86510	望庐思其人，入室想所历。
img_86511	绿兮丝兮，女所治兮。我思古人，俾无訧兮！
img_86512	尚想旧情怜婢仆，也曾因梦送钱财。
img_86513	凭仗丹青重省识，盈盈，一片伤心画不成。
img_86514	手携稚子夜归院，月冷空房不见人。
img_86515	欲祭疑君在，天涯哭此时。
img_86516	文章已满行人耳，一度思卿一怆然。
img_86517	同穴窅冥何所望，他生缘会更难期。
img_86518	可怜白骨攒孤冢，尽为将军觅战功。
img_86519	同来何事不同归。
img_86520	料得年年肠断处，明月夜，短松冈。
img_86521	小轩窗。正梳妆。相顾无言，惟有泪千行。
img_86522	系我一生心，负你千行泪。
img_86523	闲坐悲君亦自悲，百年多是几多时。
img_86524	缀玉联珠六十年，谁教冥路作诗仙。
img_86525	怀旧空吟闻笛赋，到乡翻似烂柯人。
img_86526	千里孤坟，无处话凄凉。
img_86527	相顾无言，惟有泪千行。
img_86528	空床卧听南窗雨，谁复挑灯夜补衣。
img_86529	梦断香消四十年，沈园柳老不吹绵。
img_86530	惟将终夜常开眼，报答平生未展眉。
img_86531	若似月轮终皎洁，不辞冰雪为卿热。
img_86532	诚知此恨人人有，贫贱夫妻百事哀。
img_86533	夜来幽梦忽还乡，小轩窗，正梳妆。相顾无言，惟有泪千行。
img_86534	君埋泉下泥销骨，我寄人间雪满头。
img_86535	休对故人思故国，且将新火试新茶。诗酒趁年华。
img_86536	伤心桥下春波绿，曾是惊鸿照影来。
img_86537	借问江潮与海水，何似君情与妾心？
img_86538	人到情多情转薄，而今真个不多情。
img_86539	无情不似多情苦。一寸还成千万缕。
img_86540	执子之手，与子偕老。
img_86541	肠已断，泪难收。相思重上小红楼。
img_86542	欲寄彩笺兼尺素，山长水阔知何处？
img_86543	君问归期未有期，巴山夜雨涨秋池。
img_86544	美人卷珠帘，深坐颦蛾眉。
img_86545	欲把相思说似谁，浅情人不知。
img_86546	桃花潭水深千尺，不及汪伦送我情。
img_86547	侯门一入深如海，从此萧郎是路人。
img_86548	愿为西南风，长逝入君怀。
img_86549	殷勤花下同携手。更尽杯中酒。美人不用敛蛾眉。
img_86550	逢郎欲语低头笑，碧玉搔头落水中。
img_86551	相寻梦里路，飞雨落花中。
img_86552	今宵剩把银釭照，犹恐相逢是梦中。
img_86553	此后锦书休寄，画楼云雨无凭。
img_86554	花落花开自有时，总赖东君主。
img_86555	一生一代一双人，争教两处销魂。
img_86556	墙头马上遥相顾，一见知君即断肠。
img_86557	今夕何夕，见此良人？
img_86558	众里寻他千百度，蓦然回首，那人却在，灯火阑珊处。
img_86559	曾与美人桥上别，恨无消息到今朝。
img_86560	上邪，我欲与君相知，长命无绝衰。
img_86561	所谓伊人，在水一方。
img_86562	君为女萝草，妾作菟丝花。
img_86563	相见情已深，未语可知心。
img_86564	思悠悠，恨悠悠，恨到归时方始休。
img_86565	浅情终似，行云无定，犹到梦魂中。
img_86566	一语不入意，从君万曲梁尘飞。
img_86567	同居长干里，两小无嫌猜。
img_86568	被酒莫惊春睡重，赌书消得泼茶香，当时只道是寻常。
img_86569	君安游兮西入秦，愿为影兮随君身。
img_86570	春思乱，芳心碎。
img_86571	公子王孙逐后尘，绿珠垂泪滴罗巾。
img_86572	锦瑟华年谁与度？
img_86573	多情只有春庭月，犹为离人照落花。
img_86574	身似浮云，心如飞絮，气若游丝。
img_86575	天不老，情难绝。
img_86576	忆昔花间相见后，只凭纤手，暗抛红豆。
img_86577	知君用心如日月，事夫誓拟同生死。
img_86578	我心匪石，不可转也。
img_86579	流水便随春远，行云终与谁同。
img_86580	一尺深红胜曲尘，天生旧物不如新。
img_86581	记得绿罗裙，处处怜芳草。
img_86582	若有知音见采，不辞遍唱阳春。
img_86583	美人赠我锦绣段，何以报之青玉案。
img_86584	静女其姝，俟我于城隅。
img_86585	春宵苦短日高起，从此君王不早朝。
img_86586	琴瑟在御，莫不静好。
